x,y,type
413.578,362.088,comb
291.533,373.336,comb
229.949,222.075,comb
343.543,298.005,comb
472.026,218.163,comb
540.964,138.137,comb
434.424,182.17,comb
249.208,163.821,comb
325.068,300.586,comb
267.706,419.935,comb
448.36,167.323,comb
248.266,140.534,comb
382.056,241.763,comb
221.637,376.816,comb
165.215,348.613,comb
486.707,223.966,comb
199.628,417.941,comb
427.57,378.966,comb
477.582,333.093,comb
450.851,214.733,comb
411.962,300.905,comb
442.722,410.092,comb
338.682,224.274,comb
180.803,500.188,comb
81.4867,438.261,comb
246.986,141.862,comb
370.303,315.956,comb
146.743,477.406,comb
300.133,423.921,comb
407.963,167.097,comb
281.925,247.593,comb
225.058,250.753,comb
413.097,415.48,comb
421.178,450.313,comb
274.183,484.648,comb
172.796,238.581,comb
400.277,359.068,comb
336.88,454.164,comb
260.236,369.073,comb
198.057,328.277,comb
205.992,439.249,comb
241.438,131.006,comb
263.106,473.29,comb
256.671,310.804,comb
399.213,386.273,comb
408.639,423.805,comb
535.87,467.935,comb
392.463,366.175,comb
436.712,233.149,comb
329.859,148.489,comb
355.048,224.532,comb
424.63,492.898,comb
393.109,161.411,comb
463.269,335.327,comb
133.859,428.905,comb
446.133,246.466,comb
316.935,386.533,comb
415.24,303.53,comb
335.395,274.381,comb
472.135,343.235,comb
356.446,351.961,comb
229.011,329.697,comb
160.889,208.85,comb
376.221,490.424,comb
509.864,497.157,comb
246.72,380.565,comb
317.036,153.218,comb
182.677,230.779,comb
432.036,275.758,comb
432.078,361.721,comb
189.283,134.972,comb
404.556,266.005,comb
430.715,253.675,comb
137.634,493.397,comb
122.725,111.537,comb
473.242,122.674,comb
203.394,170.536,comb
257.188,430.55,comb
290.717,317.786,comb
303.206,315.599,comb
335.869,337.891,comb
264.857,490.02,comb
365.533,390.308,comb
211.76,147.284,comb
342.915,403.951,comb
349.573,336.56,comb
224.424,213.946,comb
221.809,214.677,comb
86.4712,421.615,comb
448.128,164.544,comb
392.798,214.221,comb
413.447,344.402,comb
140.362,514.91,comb
348.366,290.599,comb
375.604,399.527,comb
367.83,407.677,comb
148.156,246.713,comb
166.171,227.306,comb
341.124,307.592,comb
359.345,445.783,comb
242.007,267.113,comb
198.359,472.066,comb
282.213,417.696,comb
305.465,226.881,comb
222.072,470.069,comb
387.011,197.551,comb
332.574,239.847,comb
300.54,219.179,comb
205.573,238.293,comb
479.978,257.978,comb
388.38,235.983,comb
231.747,449.357,comb
327.899,391.091,comb
417.106,465.931,comb
513.017,249.392,comb
200.256,242.812,comb
360.317,230.109,comb
240.712,317.831,comb
385.684,448.477,comb
395.719,417.784,comb
198.215,221.104,comb
342.909,131.565,comb
316.079,456.774,comb
400.797,199.623,comb
229.133,455.79,comb
164.248,452.022,comb
491.205,194.42,comb
503.441,458.323,comb
354.878,262.36,comb
308.532,257.222,comb
151.014,375.124,comb
169.114,184.519,comb
408.807,154.683,comb
228.611,331.892,comb
516.052,486.735,comb
138.993,332.137,comb
311.568,378.642,comb
121.072,278.951,comb
422.754,159.141,comb
124.134,378.247,comb
401.067,390.408,comb
139.155,138.898,comb
421.815,268.249,comb
292.876,142.059,comb
255.765,246.975,comb
292.737,453.78,comb
338.743,400.131,comb
340.621,421.493,comb
347.585,272.341,comb
350.397,421.523,comb
445.834,469.247,comb
126.447,339.673,comb
348.356,380.713,comb
332.821,316.822,comb
376.218,370.795,comb
470.807,390.358,comb
497.534,375.767,comb
177.323,369.713,comb
364.289,451.533,comb
192.639,222.902,comb
324.697,242.635,comb
350.936,209.787,comb
225.881,457.562,comb
518.018,384.931,comb
220.385,427.727,comb
342.412,217.924,comb
401.641,151.067,comb
145.395,353.968,comb
281.66,317.09,comb
125.492,286.607,comb
178.418,477.667,comb
293.396,468.835,comb
227.594,341.233,comb
422.102,267.164,comb
225.831,448.914,comb
512.967,213.105,comb
226.592,220.874,comb
273.677,126.98,comb
341.278,405.462,comb
411.175,397.822,comb
149.334,424.11,comb
394.914,262.925,comb
232.154,135.322,comb
457.434,462.638,comb
209.915,341.267,comb
295.071,162.764,comb
366.274,447.232,comb
140.276,316.625,comb
199.746,464.785,comb
342.324,457.857,comb
123.357,325.639,comb
381.819,422.196,comb
154.629,186.789,comb
321.815,395.463,comb
142.314,382.965,comb
199.413,442.955,comb
414.775,378.211,comb
267.504,516.291,comb
310.58,139.299,comb
204.343,224.445,comb
125.015,266.121,comb
406.388,459.679,comb
294.332,287.68,comb
162.386,157.523,comb
192.741,191.724,comb
247.141,371.88,comb
464.92,207.387,comb
159.893,112.702,comb
256.172,417.294,comb
507.5,418.245,comb
409.27,378.54,comb
340.297,217.828,comb
231.848,366.639,comb
403.09,430.416,comb
199.016,237.489,comb
353.727,337.258,comb
187.573,423.585,comb
269.252,195.329,comb
357.849,399.394,comb
350.838,367.822,comb
446.045,491.787,comb
391.38,284.077,comb
366.03,392.708,comb
469.282,309.988,comb
176.807,207.436,comb
438.181,390.41,comb
269.614,365.393,comb
268.148,475.888,comb
470.987,342.886,comb
377.84,391.822,comb
413.49,476.635,comb
374.396,360.91,comb
271.442,420.22,comb
269.698,217.65,comb
356.412,275.142,comb
210.079,319.067,comb
388.412,417.353,comb
204.037,353.407,comb
322.483,250.847,comb
410.833,437.368,comb
466.287,243.657,comb
475.352,267.705,comb
362.506,245.236,comb
137.069,179.158,comb
508.391,380.67,comb
474.279,455.697,comb
181.948,314.364,comb
505.45,149.566,comb
418.362,296.934,comb
214.522,293.194,comb
170.467,429.341,comb
444.519,452.374,comb
101.935,379.131,comb
212.699,442.866,comb
274.888,121.241,comb
209.004,224.233,comb
344.003,181.983,comb
224.796,400.59,comb
475.176,207.901,comb
336.976,439.024,comb
485.295,322.817,comb
251.448,236.194,comb
320.957,284.011,comb
299.25,400.367,comb
367.388,222.606,comb
344.526,159.878,comb
486.514,227.733,comb
449.582,276.67,comb
336.545,465.446,comb
213.33,244.732,comb
289.771,392.583,comb
276.976,341.66,comb
158.989,422.403,comb
337.066,238.384,comb
183.901,139.603,comb
280.827,204.094,comb
312.287,213.202,comb
460.306,211.11,comb
186.437,239.85,comb
216.877,303.413,comb
148.832,204.539,comb
437.555,232.971,comb
399.772,219.643,comb
230.73,100.013,comb
446.514,295.278,comb
148.352,322.44,comb
476.384,139.546,comb
285.55,239.386,comb
171.497,145.036,comb
195.914,442.195,comb
416.281,269.939,comb
151.634,478.277,comb
485.69,471.992,comb
302.196,159.386,comb
307.107,394.205,comb
208.109,405.032,comb
461.805,498.071,comb
184.6,191.929,comb
471.646,454.679,comb
259.362,334.248,comb
160.555,292.894,comb
527.509,125.974,comb
463.259,431.374,comb
179.785,169.663,comb
221.797,289.034,comb
352.531,216.908,comb
282.209,254.07,comb
288.013,402.579,comb
436.97,398.045,comb
503.068,306.343,comb
221.154,369.424,comb
201.768,363.146,comb
173.775,375.803,comb
442.727,147.262,comb
288.891,304.469,comb
181.712,451.808,comb
320.291,378.222,comb
234.868,445.855,comb
187.943,143.366,comb
450.848,345.715,comb
461.571,393.141,comb
229.662,403.93,comb
359.709,362.523,comb
353.962,276.931,comb
346.796,368.264,comb
131.999,455.69,comb
400.675,223.64,comb
280.944,428.617,comb
232.618,169.915,comb
199.04,460.379,comb
410.828,156.789,comb
143.995,443.769,comb
394.038,351.18,comb
409.087,382.044,comb
452.747,276.248,comb
127.636,239.204,comb
346.226,420.656,comb
184.676,257.812,comb
461.963,312.872,comb
427.204,102.988,comb
184.95,276.027,comb
288.951,259.869,comb
145.713,99.7125,comb
290.29,362.467,comb
154.74,375.171,comb
430.896,110.943,comb
427.017,424.048,comb
133.78,150.126,comb
332.12,259.662,comb
143.561,404.658,comb
414.593,115.239,comb
418.355,430.351,comb
375.137,432.389,comb
321.234,339.017,comb
227.48,464.195,comb
350.704,201.01,comb
505.12,278.969,comb
151.288,213.516,comb
437.743,266.501,comb
406.74,171.34,comb
396.901,316.792,comb
357.29,206.355,comb
324.587,430.88,comb
432.515,303.208,comb
270.36,136.068,comb
378.638,288.96,comb
249.535,145.737,comb
152.362,435.664,comb
322.95,497.427,comb
272.314,377.127,comb
358.465,402.229,comb
347.118,344.943,comb
483.569,334.008,comb
189.156,431.11,comb
203.489,285.025,comb
312.342,125.808,comb
279.975,475.893,comb
480.13,335.554,comb
217.276,443.857,comb
256.289,396.716,comb
267.038,437.769,comb
289.966,232.698,comb
268.738,461.616,comb
447.688,418.863,comb
487.656,176.039,comb
271.849,424.438,comb
270.809,181.477,comb
454.238,487.072,comb
128.335,136.122,comb
452.484,170.092,comb
152.743,265.224,comb
384.338,218.858,comb
106.251,206.857,comb
427.096,385.987,comb
513.791,205.466,comb
155,207.056,comb
254.55,176.856,comb
479.165,437.97,comb
446.256,205.152,comb
413.01,322.129,comb
238.652,444.366,comb
473.927,434.747,comb
304.086,350.457,comb
135.593,228.508,comb
490.198,437.487,comb
460.494,252.108,comb
490.564,198.114,comb
319.08,270.762,comb
329.246,221.738,comb
359.657,310.141,comb
189.73,454.923,comb
115.436,517.093,comb
298.271,239.002,comb
243.561,260.062,comb
134.794,488.331,comb
144.922,188.844,comb
306.894,163.138,comb
462.13,492.222,comb
240.24,449.405,comb
240.776,448.259,comb
177.768,172.434,comb
445.993,500.534,comb
454.684,293.934,comb
491.553,478.426,comb
301.162,409.655,comb
518.878,302.257,comb
120.659,229.586,comb
133.176,229.52,comb
344.312,425.233,comb
111.283,339.744,comb
182.373,224.132,comb
463.67,151.538,comb
488.682,456.341,comb
151.349,217.117,comb
244.823,507.095,comb
230.969,289.463,comb
206.042,282.964,comb
129.313,168.761,comb
282.566,452.325,comb
134.914,382.442,comb
126.841,308.175,comb
464.743,321.527,comb
290.186,427.657,comb
449.29,453.418,comb
417.177,393.034,comb
492.156,139.585,comb
249.101,160.584,comb
407.318,253.301,comb
115.34,247.5,comb
435.293,349.388,comb
356.017,522.805,comb
536.385,431.984,comb
410.713,270.247,comb
176.795,140.544,comb
296.318,342.422,comb
155.381,124.878,comb
500.428,494.97,comb
387.199,281.933,comb
429.162,151.199,comb
393.972,487.088,comb
358.541,124.28,comb
244.824,167.259,comb
447.367,280.56,comb
285.606,200.409,comb
331.301,216.884,comb
149.792,443.041,comb
360.63,278.917,comb
213.384,495.75,comb
234.818,135.656,comb
313.193,228.263,comb
241.934,408.86,comb
306.792,344.444,comb
516.795,267.045,comb
492.275,220.576,comb
130.921,354.014,comb
382.765,466.826,comb
473.849,215.876,comb
425.362,480.58,comb
476.614,339.336,comb
312.733,247.816,comb
210.027,192.686,comb
201.117,391.672,comb
315.996,325.138,comb
386.656,165.869,comb
219.259,173.928,comb
273.788,461.388,comb
263.034,366.676,comb
413.641,562.797,comb
199.957,258.29,comb
401.475,426.957,comb
446.887,337.679,comb
496.147,299.924,comb
201.053,154.83,comb
404.225,103.038,comb
215.393,460.645,comb
476.688,311.073,comb
221.432,359.714,comb
460.018,502.803,comb
284.313,369.807,comb
487.897,121.043,comb
467.091,239.828,comb
458.273,121.38,comb
172.781,415.568,comb
223.845,180.527,comb
181.279,272.904,comb
442.326,516.133,comb
265.218,373.472,comb
333.264,289.961,comb
233.866,497.31,comb
372.669,351.453,comb
416.875,470.19,comb
288.565,144.442,comb
499.051,319.504,comb
145.733,138.976,comb
459.358,365.297,comb
302.087,146.589,comb
497.822,322.117,comb
164.709,254.537,comb
461.576,316.505,comb
236.013,465.786,comb
225.771,154.224,comb
469.92,356.825,comb
376.143,168.678,comb
284.123,262.226,comb
287.062,138.492,comb
200.505,388.443,comb
369.544,285.45,comb
206.489,164.703,comb
189.297,293.186,comb
389.177,412.751,comb
504.079,160.523,comb
155.242,376.191,comb
511.758,445.496,comb
221.044,432.172,comb
218.38,248.225,comb
351.326,436.843,comb
222.3,355.27,comb
234.689,298.456,comb
143.704,163.714,comb
290.85,394.453,comb
375.905,232.656,comb
187.468,391.103,comb
249.966,319.724,comb
148.631,323.021,comb
145.682,400.394,comb
242.109,479.938,comb
237.017,251.905,comb
245.293,262.597,comb
437.788,202.456,comb
182.125,272.348,comb
314.38,226.697,comb
380.157,351.379,comb
208.036,250.18,comb
416.857,365.073,comb
229.751,292.44,comb
360.225,450.252,comb
271.366,446.569,comb
312.394,226.334,comb
101.742,461.31,comb
139.194,208.318,comb
269.045,165.532,comb
225.003,239.337,comb
412.301,255.562,comb
363.632,209.786,comb
248.461,498.071,comb
434.626,433.218,comb
165.304,456.726,comb
149.889,140.578,comb
110.62,433.565,comb
172.987,260.41,comb
214.829,458.797,comb
314.618,263.491,comb
206.873,346.088,comb
185.017,403.872,comb
290.427,171.401,comb
341.858,274.769,comb
477.332,239.663,comb
224.845,164.79,comb
442.5,366.676,comb
173.46,127.996,comb
243.467,269.748,comb
518.437,161.527,comb
236.454,431.957,comb
429.291,402.053,comb
448.26,366.614,comb
344.182,401.135,comb
158.13,281.76,comb
119.153,416.371,comb
369.2,340.227,comb
406.052,394.568,comb
370.815,249.091,comb
278.202,287.617,comb
458.778,304.588,comb
348.266,246.9,comb
330.074,224.087,comb
445.471,355.87,comb
171.179,123.405,comb
131.926,274.188,comb
490.242,185.337,comb
388.109,368.677,comb
354.39,162.718,comb
439.56,466.488,comb
163.997,172.11,comb
415.735,232.992,comb
408.637,261.442,comb
291.04,411.534,comb
492.167,351.178,comb
270.013,277.61,comb
347.589,342.297,comb
387.993,123.767,comb
448.18,403.357,comb
270.477,493.658,comb
308.79,536.257,comb
198.877,293.365,comb
422.145,471.017,comb
247.793,162.021,comb
441.257,96.6675,comb
193.006,301.074,comb
227.69,527.619,comb
279.739,410.992,comb
466.442,125.91,comb
362.969,459.904,comb
252.364,279.405,comb
446.268,262.656,comb
150.143,185.719,comb
153.877,212.804,comb
341.126,151.636,comb
372.689,272.881,comb
374.223,319.928,comb
196.101,451.503,comb
404.4,164.201,comb
130.561,244.839,comb
420.542,153.309,comb
440.486,328.816,comb
149.284,390.075,comb
407.065,201.487,comb
305.44,414.343,comb
305.15,130.978,comb
251.186,267.465,comb
290.639,387.665,comb
130.993,175.122,comb
300.579,346.033,comb
444.342,454.258,comb
475.021,331.58,comb
176.102,476.711,comb
401.289,428.057,comb
377.931,283.115,comb
303.067,335.083,comb
338.152,292.814,comb
360.74,391.609,comb
351.672,136.677,comb
130.886,419.583,comb
234.121,279.483,comb
413.858,385.98,comb
448.896,409.378,comb
459.761,152.189,comb
388.531,337.199,comb
232.609,477.282,comb
346.094,335.858,comb
192.964,413.409,comb
237.177,176.428,comb
441.923,293.261,comb
215.113,128.238,comb
370.771,309.62,comb
411.407,421.816,comb
454.92,274.77,comb
230.544,482.623,comb
486.537,184.162,comb
385.031,286.918,comb
197.307,285.633,comb
201.86,216.441,comb
445.514,167.086,comb
245.346,250.21,comb
320.603,395.938,comb
270.991,469.297,comb
292.741,414.719,comb
190.1,352.072,comb
417.048,391.217,comb
178.958,351.11,comb
188.902,461.759,comb
175.292,360.289,comb
254.395,282.262,comb
240.856,236.389,comb
482.01,411.438,comb
320.617,197.768,comb
400.34,434.516,comb
316.645,345.624,comb
396.386,259.57,comb
437.406,261.277,comb
456.79,250.024,comb
422.847,178.151,comb
164.076,442.566,comb
436.301,224.274,comb
461.122,504.624,comb
164.402,333.031,comb
364.032,278.612,comb
390.033,372.982,comb
301.306,298.383,comb
496.174,253.643,comb
438.442,448.631,comb
386.988,212.991,comb
202.432,397.776,comb
222.522,489.766,comb
411.083,191.091,comb
445.329,338.274,comb
233.358,485.697,comb
350.401,438.318,comb
310.968,234.793,comb
420.344,306.662,comb
403.729,439.937,comb
166.211,340.723,comb
173.172,366.687,comb
471.125,217.897,comb
323.67,374.662,comb
234.788,147.194,comb
428.548,351.687,comb
368.866,196.831,comb
224.961,410.029,comb
469.226,233.925,comb
315.866,268.353,comb
441.664,343.456,comb
467.8,206.458,comb
357.317,179.189,comb
283.45,236.49,comb
271.144,425.366,comb
312.686,207.662,comb
230.953,469.295,comb
444.668,201.888,comb
281.469,160.596,comb
300.55,396.696,comb
463.446,306.043,comb
358.779,101.835,comb
304.746,297.974,comb
188.285,221.244,comb
426.102,463.441,comb
322.371,157.02,comb
397.51,155.66,comb
147.157,163.806,comb
364.615,364.528,comb
299.756,303.579,comb
469.881,282.752,comb
226.449,372.825,comb
514.123,452.198,comb
412.892,392.071,comb
235.992,485.853,comb
413.139,288.442,comb
155.387,135.879,comb
143.211,351.672,comb
483.097,343.584,comb
390.021,401.523,comb
309.604,308.584,comb
351.857,378.546,comb
166.215,148.593,comb
373.562,121.703,comb
250.846,381.198,comb
261.959,439.459,comb
354.691,468.83,comb
332.591,214.447,comb
209.586,350.196,comb
169.978,318.706,comb
392.321,327.33,comb
458.264,224.584,comb
480.058,342.971,comb
123.115,313.633,comb
231.641,193.977,comb
371.52,451.649,comb
470.475,489.816,comb
499.878,364.253,comb
250.179,310.272,comb
250.86,450.936,comb
384.853,501.827,comb
192.591,456.483,comb
312.789,238.254,comb
167.216,484.718,comb
380.775,388.679,comb
426.344,237.036,comb
179.424,255.053,comb
212.27,447.792,comb
142.176,244.403,comb
298.328,395.733,comb
276.907,116.635,comb
238.544,244.119,comb
243.902,168.758,comb
252.781,220.954,comb
436.181,451.916,comb
354.347,190.053,comb
359.82,214.502,comb
392.632,466.86,comb
261.078,358.336,comb
211.003,476.477,comb
166.311,368.62,comb
291.167,307.128,comb
361.462,496.918,comb
429.449,243.493,comb
197.534,238.165,comb
248.295,444.727,comb
351.028,189.078,comb
221.105,349.125,comb
378.961,360.642,comb
427.206,397.431,comb
463.807,170.052,comb
345.612,356.583,comb
282.441,366.467,comb
292.169,239.814,comb
227.783,305.3,comb
227.594,181.958,comb
313.678,150.668,comb
315.357,343.314,comb
132.63,222.264,comb
277.702,112.916,comb
373.127,403.804,comb
391.054,321.494,comb
231.428,224.483,comb
154.125,357.844,comb
418.257,176.312,comb
202.559,239.568,comb
177.005,237.099,comb
202.684,130.072,comb
179.598,454.234,comb
209.611,149.609,comb
319.321,136.497,comb
495.282,409.128,comb
113.216,484.009,comb
189.853,389.146,comb
482.175,285.513,comb
456.02,267.694,comb
382.215,316.871,comb
239.382,448.01,comb
365.875,304.335,comb
307.942,394.189,comb
332.25,152.467,comb
193.431,181.026,comb
160.924,405.591,comb
456.392,263.945,comb
140.309,481.685,comb
364.173,379.077,comb
225.022,421.438,comb
460.489,264.97,comb
263.559,220.928,comb
215.537,323.134,comb
403.929,127.108,comb
212.793,193.128,comb
192.103,405.445,comb
459.839,261.856,comb
379.012,315.999,comb
321.426,201.812,comb
412.618,216.351,comb
421.412,399.501,comb
431.542,328.092,comb
335.007,119.474,comb
218.942,281.811,comb
147.179,298.732,comb
344.413,358.547,comb
418.031,115.392,comb
264.127,478.505,comb
103.468,446.588,comb
510.787,308.578,comb
238.402,275.402,comb
169.303,431.105,comb
494.776,290.727,comb
457.889,533.706,comb
261.83,383.766,comb
381.532,285.939,comb
392.244,243.355,comb
132.844,434.333,comb
291.582,312.955,comb
326.473,432.573,comb
465.858,262.583,comb
505.071,280.622,comb
445.509,274.485,comb
158.373,350.794,comb
254.423,458.188,comb
175.066,346.62,comb
475.988,361.465,comb
443.035,411.227,comb
161.744,400.536,comb
316.843,513.087,comb
328.669,221.576,comb
191.409,406.3,comb
135.673,407.112,comb
231.364,301.952,comb
229.014,486.723,comb
434.275,399.11,comb
251.923,212.728,comb
293.986,423.884,comb
488.633,379.232,comb
507.626,261.115,comb
150.146,322.365,comb
491.219,219.568,comb
226.642,472.625,comb
252.888,290.179,comb
323.157,447.053,comb
196.416,430.122,comb
313.295,149.91,comb
442.016,116.355,comb
336.099,434.433,comb
